district_key,year_start,shannon_index,simpson_index,crop_richness,cropped_area,D0_richness,D1_exp_shannon,D2_inv_simpson,evenness_D1_D0
JAMMU AND KASHMIR|ANANTNAG,2010,1.2062130339526078,0.6658939376169701,11,56472.0,11,3.3408091360530845,2.9930615232403897,0.3037099214593713
JAMMU AND KASHMIR|ANANTNAG,2011,1.1907670860336164,0.65635604592556,11,55295.0,11,3.289603648809771,2.9099886325466398,0.2990548771645246
JAMMU AND KASHMIR|ANANTNAG,2012,1.190377442760494,0.6563065241223388,11,55291.0,11,3.288322126561249,2.9095693406643344,0.2989383751419317
JAMMU AND KASHMIR|ANANTNAG,2013,0.0413264175494549,0.011758382298147296,4,16426.0,4,1.042192239866552,1.0118982869042605,0.260548059966638
JAMMU AND KASHMIR|ANANTNAG,2014,0.7087799471828873,0.45492226921221157,9,36085.0,9,2.0315111950935556,1.8346007248447351,0.22572346612150618
JAMMU AND KASHMIR|ANANTNAG,2015,1.1126932566695162,0.6371154105830947,10,49409.0,10,3.0425417153644614,2.755697070539238,0.3042541715364461
JAMMU AND KASHMIR|ANANTNAG,2016,1.1137835357974024,0.6404286546035542,11,48647.0,11,3.045860744097543,2.7810892408499597,0.2768964312815948
JAMMU AND KASHMIR|ANANTNAG,2017,1.1214671749243768,0.6424313074255076,12,48271.0,12,3.069354180846836,2.7966654261591137,0.2557795150705697
JAMMU AND KASHMIR|ANANTNAG,2018,1.1101770185102073,0.6394436322828004,11,45544.0,11,3.0348955795825483,2.773491441383569,0.27589959814386805
JAMMU AND KASHMIR|ANANTNAG,2019,1.1034755189085659,0.6329710277297846,11,44266.0,11,3.014625224814065,2.72458055235971,0.27405683861946045
JAMMU AND KASHMIR|BADGAM,1997,0.6942176598395666,0.44944497863641353,3,41418.0,3,2.002142104894137,1.8163488864805033,0.667380701631379
JAMMU AND KASHMIR|BADGAM,1999,0.9453797186019226,0.5649346330452811,4,46448.0,4,2.5737905091930444,2.2985051809561274,0.6434476272982611
JAMMU AND KASHMIR|BADGAM,2000,1.0249743597996357,0.5901270735204767,7,47271.0,7,2.7870239997959456,2.439780564647659,0.3981462856851351
JAMMU AND KASHMIR|BADGAM,2001,1.0785327540850111,0.5977104658980189,9,47694.0,9,2.9403621501422514,2.485771851440953,0.3267069055713613
JAMMU AND KASHMIR|BADGAM,2002,1.1366149690219138,0.598872169829614,11,46290.0,11,3.1162020511483215,2.4929708805675057,0.28329109555893833
JAMMU AND KASHMIR|BADGAM,2003,1.0268869065181845,0.5768903976511562,10,45711.0,10,2.7923594138892915,2.363453805937318,0.27923594138892915
JAMMU AND KASHMIR|BADGAM,2004,0.7551339038363247,0.49549819186723587,6,40346.0,6,2.1278964377756253,1.9821534509482692,0.35464940629593755
JAMMU AND KASHMIR|BADGAM,2005,0.7569535512259824,0.49696301652014063,6,41366.0,6,2.131771983968477,1.9879254067609486,0.35529533066141283
JAMMU AND KASHMIR|BADGAM,2006,1.2192958482755645,0.6129601535950755,14,45013.0,14,3.384803479074709,2.583713303135696,0.24177167707676492
JAMMU AND KASHMIR|BADGAM,2007,1.1868972987303037,0.6033909177921404,13,42037.0,13,3.2768981819594547,2.521374433568589,0.25206909091995805
JAMMU AND KASHMIR|BADGAM,2008,0.7431678169410973,0.32338299550156435,6,7466.0,6,2.1025855820618236,1.4779409819019882,0.35043093034363726
JAMMU AND KASHMIR|BADGAM,2009,1.2687927581417768,0.5917378334453831,15,44303.0,15,3.55655634589924,2.449406489068394,0.23710375639328266
JAMMU AND KASHMIR|BADGAM,2010,1.2172257089251497,0.5880269503510265,15,42036.0,15,3.3778037119457225,2.4273432469722516,0.22518691412971484
JAMMU AND KASHMIR|BADGAM,2011,1.2667006931952605,0.6025050199718713,16,42499.0,16,3.549123576666596,2.5157550415586005,0.22182022354166225
JAMMU AND KASHMIR|BADGAM,2012,1.2518106158738593,0.5970050802639433,15,42362.0,15,3.4966683525281317,2.481420859238013,0.23311122350187544
JAMMU AND KASHMIR|BADGAM,2013,0.850917189687689,0.36600482036794524,8,7724.0,8,2.3417937362910086,1.5772990586148614,0.2927242170363761
JAMMU AND KASHMIR|BADGAM,2014,0.7142833061632863,0.4445818054114512,6,38095.0,6,2.0427221511351927,1.8004451595986972,0.34045369185586544
JAMMU AND KASHMIR|BADGAM,2015,1.0837875369370105,0.5655239161104406,12,53302.0,12,2.9558537816801773,2.301622660211126,0.2463211484733481
JAMMU AND KASHMIR|BADGAM,2016,1.1279691331811919,0.5541856205404542,12,38951.0,12,3.0893760136306074,2.2430860153328505,0.25744800113588395
JAMMU AND KASHMIR|BADGAM,2017,1.0015014806956628,0.4690005893140393,13,36241.0,13,2.7223663417914485,1.8832412614322311,0.20941279552241912
JAMMU AND KASHMIR|BADGAM,2018,1.0967741457168907,0.5433297534839583,14,39839.0,14,2.9944906361967023,2.1897638561501345,0.21389218829976445
JAMMU AND KASHMIR|BADGAM,2019,1.119052948864621,0.5510829850462563,12,35868.0,12,3.0619530036490525,2.2275831984293126,0.2551627503040877
JAMMU AND KASHMIR|BANDIPORA,2007,1.1329562874712424,0.5758421563134153,10,16777.0,10,3.104821691446403,2.357612890777783,0.31048216914464033
JAMMU AND KASHMIR|BANDIPORA,2008,0.3364078772665843,0.1822595023669492,3,583.0,3,1.3999098998029462,1.2228818346339692,0.46663663326764876
JAMMU AND KASHMIR|BANDIPORA,2009,1.3435343922852254,0.637241620913071,11,19040.0,11,3.8325653850059895,2.7566558283698988,0.3484150350005445
JAMMU AND KASHMIR|BANDIPORA,2010,1.4043936621178839,0.6416734139917222,13,18666.0,13,4.0730563440381164,2.790750223531833,0.3133120264644705
JAMMU AND KASHMIR|BANDIPORA,2011,1.4032127340021119,0.6409173774667942,12,18221.0,12,4.068249196290951,2.784874391707792,0.3390207663575793
JAMMU AND KASHMIR|BANDIPORA,2012,1.541449695401154,0.6979415603668515,11,20048.0,11,4.671357410012245,3.310617644766043,0.42466885545565863
JAMMU AND KASHMIR|BANDIPORA,2013,0.7669680695727359,0.4935653565272755,3,3455.0,3,2.15322790967521,1.9745884545788541,0.7177426365584033
JAMMU AND KASHMIR|BANDIPORA,2014,0.8543769182190928,0.507465738504022,5,14894.0,5,2.3499097383815917,2.0303156108626688,0.46998194767631835
JAMMU AND KASHMIR|BANDIPORA,2015,1.323266503736584,0.6259351991847562,11,23707.0,11,3.755669270180824,2.673333598404825,0.34142447910734763
JAMMU AND KASHMIR|BANDIPORA,2016,1.3165304631026704,0.6310430046444027,11,22436.0,11,3.730455943701415,2.7103429738097504,0.3391323585183104
JAMMU AND KASHMIR|BANDIPORA,2017,1.2812312935236323,0.6139247927758273,12,23618.0,12,3.6010709722930647,2.590168913434928,0.30008924769108875
JAMMU AND KASHMIR|BANDIPORA,2018,1.4077154160829524,0.6569640046316217,12,18268.0,12,4.086608531153225,2.9151459715652392,0.34055071092943545
JAMMU AND KASHMIR|BANDIPORA,2019,1.423061903553352,0.6597431492329826,12,18332.0,12,4.149807317112827,2.93895625538698,0.3458172764260689
JAMMU AND KASHMIR|BARAMULLA,1997,0.7249729902671848,0.49696302824699523,3,60013.0,3,2.0646753328842715,1.9879254531036898,0.6882251109614238
JAMMU AND KASHMIR|BARAMULLA,1999,0.9535968918243085,0.5823129908287471,5,64482.0,5,2.5950269238004244,2.394137184166044,0.5190053847600848
JAMMU AND KASHMIR|BARAMULLA,2000,0.9360540316339497,0.5539763184042845,6,63489.0,6,2.5498997167541777,2.24203341944166,0.4249832861256963
JAMMU AND KASHMIR|BARAMULLA,2001,1.0993037126784686,0.6160864621044746,6,68949.0,6,3.002074989297122,2.6047531573948572,0.5003458315495203
JAMMU AND KASHMIR|BARAMULLA,2002,1.1812615889734084,0.6164510095263687,10,69345.0,10,3.2584824764307845,2.6072288673348734,0.32584824764307846
JAMMU AND KASHMIR|BARAMULLA,2003,1.0267797875748828,0.5783565998691237,9,65485.0,9,2.7920603153194046,2.371672365059205,0.3102289239243783
JAMMU AND KASHMIR|BARAMULLA,2004,0.7658404999153077,0.5118035358083741,6,60708.0,6,2.1508013635257335,2.048355679215821,0.3584668939209556
JAMMU AND KASHMIR|BARAMULLA,2005,0.7975329338298687,0.5183137396842732,6,60022.0,6,2.220057138974728,2.0760401165367233,0.37000952316245467
JAMMU AND KASHMIR|BARAMULLA,2006,1.165409601815748,0.5979330850917397,12,66548.0,12,3.207236304008333,2.487148190813388,0.26726969200069445
JAMMU AND KASHMIR|BARAMULLA,2007,0.8744285199197405,0.5385152869991328,9,45235.0,9,2.397504776170679,2.166919015577707,0.2663894195745199
JAMMU AND KASHMIR|BARAMULLA,2008,0.5843034460676212,0.31612152605496147,3,1636.0,3,1.7937411129626675,1.4622481012326283,0.5979137043208892
JAMMU AND KASHMIR|BARAMULLA,2009,1.0130953440180113,0.5658782844815313,15,46598.0,15,2.754112761290021,2.3035014472973474,0.18360751741933473
JAMMU AND KASHMIR|BARAMULLA,2010,1.118560423380508,0.5893382999912941,14,46394.0,14,3.0604452850889845,2.435094385424305,0.2186032346492132
JAMMU AND KASHMIR|BARAMULLA,2011,1.0185228305844056,0.566588646630765,13,45595.0,13,2.7691013095826285,2.3072768911710364,0.21300779304481757
JAMMU AND KASHMIR|BARAMULLA,2012,1.0297905052599838,0.5684569773507293,12,45695.0,12,2.800479087602632,2.3172660604287723,0.23337325730021932
JAMMU AND KASHMIR|BARAMULLA,2013,0.41093389850245327,0.19687229457164424,3,233.0,3,1.5082256572883737,1.2451319923854955,0.5027418857627912
JAMMU AND KASHMIR|BARAMULLA,2014,0.7907754739178554,0.5185007501340956,7,44095.0,7,2.2051057654034962,2.0768464338802106,0.3150151093433566
JAMMU AND KASHMIR|BARAMULLA,2015,0.8905394440723168,0.5382334501996574,12,42798.0,12,2.4364436219205556,2.1655964478855765,0.20303696849337963
JAMMU AND KASHMIR|BARAMULLA,2016,0.8832557984889592,0.5366842393340934,11,42715.0,11,2.418761901955487,2.1583552404147377,0.21988744563231702
JAMMU AND KASHMIR|BARAMULLA,2017,0.8780735845496896,0.5335517315551401,12,42064.0,12,2.4062597826189913,2.1438604613840746,0.2005216485515826
JAMMU AND KASHMIR|BARAMULLA,2018,0.879760862969075,0.5351826722592097,12,42073.0,12,2.410323239949546,2.1513827913008856,0.2008602699957955
JAMMU AND KASHMIR|BARAMULLA,2019,0.889330524648759,0.5365288360822793,13,42151.0,13,2.433499937598702,2.1576315375200523,0.18719230289220784
JAMMU AND KASHMIR|DODA,1997,0.5959753753933837,0.3135462168893718,3,58921.0,3,1.8148001934317604,1.456762311759073,0.6049333978105867
JAMMU AND KASHMIR|DODA,1999,0.8250762106617954,0.405701159942783,5,65843.0,5,2.2820546755993916,1.6826551435027595,0.4564109351198783
JAMMU AND KASHMIR|DODA,2000,1.0397485168035423,0.4988303390363149,11,75480.0,11,2.8285056032710334,1.995332275455637,0.2571368730246394
JAMMU AND KASHMIR|DODA,2001,1.225481950806301,0.5532498119991348,15,79076.0,15,3.4058071187967514,2.2383874184246864,0.2270538079197834
JAMMU AND KASHMIR|DODA,2002,1.250031292317996,0.5621642273527268,12,81036.0,12,3.490452180092487,2.2839613902576534,0.29087101500770723
JAMMU AND KASHMIR|DODA,2003,1.2904736967449701,0.567416745551562,14,81910.0,14,3.6345078025617603,2.311693736908615,0.2596077001829829
JAMMU AND KASHMIR|DODA,2004,1.0868763517203042,0.5143886810758569,8,75762.0,8,2.964997981638062,2.0592600728818864,0.37062474770475773
JAMMU AND KASHMIR|DODA,2005,0.4991845345202251,0.21080519156212707,11,57549.0,11,1.6473773434557133,1.267114265461773,0.1497615766777921
JAMMU AND KASHMIR|DODA,2006,1.3541979918605775,0.5829792102933886,16,82897.0,16,3.8736530092575006,2.3979619833906476,0.24210331307859378
JAMMU AND KASHMIR|DODA,2007,1.1135558493239812,0.4994287745103517,12,36509.0,12,3.045167321750627,1.9977177054510493,0.25376394347921893
