pc11_state_id,pc11_district_id,n_villages,shg_per_1000hh,bpl_share,villages_per_100k_pop,viirs_mean,log_viirs,ec13_count_all,ec13_emp_all,estab_per_1000pop,nonfarm_emp_per_1000pop,idx_output_market,idx_input_supply,idx_postharvest,idx_connectivity,m_mandi_vshare,m_mandi_n,m_regular_market_vshare,m_regular_market_n,m_weekly_haat_vshare,m_weekly_haat_n,m_fpo_vshare,m_fpo_n,m_fert_shop_vshare,m_fert_shop_n,m_seed_centre_vshare,m_seed_centre_n,m_soil_test_vshare,m_soil_test_n,m_custom_hire_vshare,m_custom_hire_n,m_storage_vshare,m_storage_n,m_farmgate_proc_vshare,m_farmgate_proc_n,m_pasture_vshare,m_pasture_n,m_livestock_ext_vshare,m_livestock_ext_n,m_pds_vshare,m_pds_n,m_pucca_road_vshare,m_pucca_road_n,m_public_transport_vshare,m_public_transport_n,m_bank_vshare,m_bank_n,m_atm_vshare,m_atm_n,m_railway_vshare,m_railway_n,m_no_electricity_vshare,m_no_electricity_n,m_vet_vshare,m_vet_n,m_milk_route_vshare,m_milk_route_n,m_csc_vshare,m_csc_n
08,129,1067,26.185705993596343,0.22618289737300354,112.39979352990129,0.789077101865183,0.5816999013425533,49174.0,97995.0,51.800819559881596,103.22978225831937,-0.5618631502113854,-0.37666702032216826,0.04802931780960451,-0.5837623777916063,0.008434864104967198,9.0,0.013120899718837863,14.0,0.05856752714085604,62.4915514592934,0.0971001133856429,103.60582098248096,0.09011954586263968,96.15755543543654,0.062003332179415685,66.15755543543654,0.01499531396438613,16.0,0.04967197750702906,53.0,0.10518792678642849,112.23551788111921,0.08819547055533007,94.10456708253719,0.4604366972037781,491.28595591643125,0.24461105904404873,261.0,0.18083545702656756,192.9514326473476,0.552797797491847,589.8352499238007,0.4930203157579113,526.0526769136914,0.044196396846707155,47.157555435436535,0.026389461513998628,28.157555435436535,0.0028116213683223993,3.0,0.01499531396438613,16.0,0.06450026479637828,68.82178253773563,0.048481393343382036,51.72964669738863,0.2087215510226372,222.7058949411539
08,130,1881,26.512703732581098,0.3461870897066316,75.94032164622145,0.7759465362404735,0.5743335406486579,92629.0,212511.0,37.396470248632895,85.7956070885708,0.055771453369606615,0.47222936093226464,0.9430872485498976,0.5828370413853395,0.04926412553961295,92.66582014001196,0.17806528436225055,334.9407998853933,0.051852428234263996,97.53441750865058,0.10558354675070189,198.60265143807027,0.197414847492158,371.33732813274924,0.17968725864316723,337.99173350779756,0.11099299422925732,208.77782214523302,0.11255382213794829,211.71373944148073,0.19979903797192572,375.82199042519227,0.17374988853557755,326.82354033542134,0.39814469283234055,748.9101672176325,0.22293687743571475,419.3442664565794,0.27877966892767264,524.3845572529523,0.5580243681575096,1049.6438365042754,0.7132960090229584,1341.7097929721847,0.15286773772709272,287.5442146646614,0.12284874695960946,231.07849303102537,0.07971547254092747,149.94480384948457,0.03276980329611909,61.64,0.1836556885416145,345.45635014677686,0.16081377053527146,302.4907023768456,0.3963681982102309,745.5685808334443
08,131,906,33.750526741069294,0.24749662234077216,86.40206907206466,0.3953277862220365,0.3331293598738614,24321.0,44818.0,23.19409185321948,42.74136789924718,-0.3516609718494879,0.17398971606219626,0.6665432958901982,-0.16537217331098794,0.018713316867540703,16.954265081991878,0.08138573816812225,73.73547878031876,0.05484531945869311,49.689859429575954,0.15312566754452425,138.73185479533896,0.19348723789210504,175.29943753024716,0.1286385706106822,116.54654497327807,0.04003061056463666,36.26773317156081,0.13558628364535458,122.84117298269125,0.14593255907720232,132.2148985239453,0.18914802727713703,171.36811271308616,0.42306723975225596,383.2989192155439,0.4081574611148086,369.7906597700166,0.18295356386342138,165.75592886025976,0.5998324560532898,543.4482051842806,0.7502188131323357,679.6982446978961,0.045612348073572485,41.32478735465667,0.039176574431206916,35.49397643467346,0.005518763796909493,5.0,0.017084173145215473,15.478260869565217,0.07863364138035209,71.24207909059899,0.13941219761149848,126.30745103601762,0.3508955031193309,317.9113258261138
09,132,1241,7.949876705146887,0.2510889218029555,43.368817016791525,1.968439589129928,1.0880364238831222,115774.0,247479.0,40.45915730299776,86.48566854551612,-0.4849795160525813,-0.40832057931315835,-0.5202733793733356,-0.4680245845405664,0.004834810636583401,6.0,0.029814665592264304,37.0,0.08138597904915391,101.0,0.09508460918614021,118.0,0.10878323932312652,135.0,0.06688154713940371,83.0,0.0136986301369863,17.0,0.017727639000805803,22.0,0.037066881547139406,46.0,0.04754230459307011,59.0,0.11361804995970991,141.0,0.2610797743755036,324.0,0.7308622078968574,907.0,0.49073327961321517,609.0,0.5197421434327155,645.0,0.0821917808219178,102.0,0.05640612409347301,70.0,0.014504431909750202,18.0,0.016116035455278,20.0,0.04915390813859791,61.0,0.09508460918614021,118.0,0.31103948428686545,386.0
09,133,804,8.087956065784477,0.1571181316273771,24.11501060430597,1.853228143991387,1.0484510353824152,114878.0,233368.0,34.45627099753061,69.99591784459795,-0.09802659636006682,-0.2198874897080938,-0.357414871706896,-0.005464262622085075,0.009950248756218905,8.0,0.06343283582089553,51.0,0.1828358208955224,147.0,0.1318407960199005,106.0,0.1517412935323383,122.0,0.08084577114427861,65.0,0.018656716417910446,15.0,0.05721393034825871,46.0,0.033582089552238806,27.0,0.09825870646766169,79.0,0.17164179104477612,138.0,0.31592039800995025,254.0,0.7947761194029851,639.0,0.46766169154228854,376.0,0.7736318407960199,622.0,0.1828358208955224,147.0,0.12437810945273632,100.0,0.01616915422885572,13.0,0.014925373134328358,12.0,0.12935323383084577,104.0,0.2263681592039801,182.0,0.47512437810945274,382.0
09,134,2186,11.66926933508671,0.18396811046272704,61.767133386209316,1.213058166289397,0.7943753446319455,110409.0,232944.0,31.19692328471173,65.82014235826689,-0.12351462767059442,-0.4979631651390438,-0.5693997534389044,-0.23354603300242494,0.012351326623970723,27.0,0.02058554437328454,45.0,0.2031107044830741,444.0,0.08096980786825252,177.0,0.08691674290942361,190.0,0.04025617566331199,88.0,0.013723696248856358,30.0,0.018298261665141813,40.0,0.028819762122598354,63.0,0.04803293687099726,105.0,0.12031107044830741,263.0,0.17200365965233302,376.0,0.5695333943275389,1245.0,0.5544373284537969,1212.0,0.6043000914913084,1321.0,0.08234217749313816,180.0,0.042086001829826164,92.0,0.018755718206770355,41.0,0.020128087831655993,44.0,0.03751143641354071,82.0,0.11253430924062215,246.0,0.2817932296431839,616.0
09,135,1365,6.2997337080449025,0.3412677253523115,32.12057947878536,2.0458807775182875,1.113790113036661,162467.0,333777.0,38.23101967897305,78.54293521385011,0.003755032987306728,-0.24592155052630485,-0.36902734600591053,0.21937438032026274,0.015384615384615385,21.0,0.02490842490842491,34.0,0.23882783882783884,326.0,0.10695970695970695,146.0,0.14285714285714285,195.0,0.09523809523809523,130.0,0.026373626373626374,36.0,0.02271062271062271,31.0,0.03736263736263736,51.0,0.08864468864468865,121.0,0.1706959706959707,233.0,0.1934065934065934,264.0,0.6608058608058608,902.0,0.6256410256410256,854.0,0.6505494505494506,888.0,0.19267399267399268,263.0,0.04542124542124542,62.0,0.03223443223443224,44.0,0.01098901098901099,15.0,0.06373626373626373,87.0,0.1978021978021978,270.0,0.29816849816849816,407.0
09,136,1108,2.6793458883880823,0.4482383367301869,52.62340497177191,1.832393803934015,1.0411222212256606,86390.0,163398.0,41.03010790172721,77.60432423806486,-0.08118492615155416,-0.3551155322008246,-0.26040679202814676,0.057476944249841455,0.02256317689530686,25.0,0.024368231046931407,27.0,0.19133574007220217,212.0,0.11913357400722022,132.0,0.10830324909747292,120.0,0.04783393501805054,53.0,0.02256317689530686,25.0,0.05144404332129964,57.0,0.03700361010830325,41.0,0.11913357400722022,132.0,0.1092057761732852,121.0,0.19223826714801445,213.0,0.7166064981949458,794.0,0.6768953068592057,750.0,0.7256317689530686,804.0,0.1092057761732852,121.0,0.04151624548736462,46.0,0.010830324909747292,12.0,0.00631768953068592,7.0,0.03700361010830325,41.0,0.03700361010830325,41.0,0.26173285198555957,290.0
09,137,830,5.8314529010572675,0.3875887847759237,52.654984872793804,1.8750138219871348,1.0560574818854562,61124.0,128232.0,38.776907173068054,81.3500484362421,-0.25684912988842096,-0.41410473378183965,-0.2559311746751457,-0.21637960162258504,0.008433734939759036,7.0,0.007228915662650603,6.0,0.1746987951807229,145.0,0.08072289156626505,67.0,0.12048192771084337,100.0,0.056626506024096385,47.0,0.014457831325301205,12.0,0.016867469879518072,14.0,0.027710843373493974,23.0,0.13614457831325302,113.0,0.09759036144578313,81.0,0.2397590361445783,199.0,0.6445783132530121,535.0,0.5253012048192771,436.0,0.5855421686746988,486.0,0.13132530120481928,109.0,0.03493975903614458,29.0,0.01927710843373494,16.0,0.02289156626506024,19.0,0.046987951807228916,39.0,0.3265060240963855,271.0,0.21084337349397592,175.0
09,138,590,8.477860830198512,0.3066165095184588,31.444110757883013,3.3238286056435427,1.4641412610735842,154486.0,322445.0,82.3334727888528,171.8473948021286,-0.1655110399625146,-0.265224802181661,-0.2333427172772485,-0.1015424451698447,0.006779661016949152,4.0,0.0711864406779661,42.0,0.15932203389830507,94.0,0.14745762711864407,87.0,0.15593220338983052,92.0,0.07966101694915254,47.0,0.023728813559322035,14.0,0.025423728813559324,15.0,0.04067796610169491,24.0,0.12033898305084746,71.0,0.1694915254237288,100.0,0.3169491525423729,187.0,0.8423728813559322,497.0,0.4966101694915254,293.0,0.7305084745762712,431.0,0.1864406779661017,110.0,0.14576271186440679,86.0,0.006779661016949152,4.0,0.022033898305084745,13.0,0.11016949152542373,65.0,0.2830508474576271,167.0,0.4661016949152542,275.0
09,139,283,23.275368950920946,0.18168401784692828,25.174621135295354,2.3142190497803874,1.1982220151242555,33116.0,65114.0,29.458754541216994,57.92297811320218,0.06209514663023371,-0.23423218079247873,-0.4250656171336433,0.34710444774363364,0.01060070671378092,3.0,0.045936395759717315,13.0,0.25411063994845107,71.91331110541165,0.1445700039060482,40.913311105411644,0.16223784842901642,45.913311105411644,0.09187279151943463,26.0,0.024734982332155476,7.0,0.02120141342756184,6.0,0.038869257950530034,11.0,0.0706713780918728,20.0,0.19434628975265017,55.0,0.35335689045936397,100.0,0.8445229681978799,239.0,0.5126738123483687,145.08668889458835,0.6855123674911661,194.0,0.264711346662232,74.91331110541165,0.16577141733361006,46.913311105411644,0.045936395759717315,13.0,0.01060070671378092,3.0,0.1693049862382037,47.913311105411644,0.15901060070671377,45.0,0.3212484491357302,90.91331110541165
09,140,409,5.221809286352731,0.36307612037959686,28.72644905269442,7.283250791562505,2.1142354990235717,174494.0,414552.0,122.5572860880406,291.16398307316814,-0.23343327758590018,-0.37306254064581185,-0.5665592194031415,0.207818507994524,0.0024449877750611247,1.0,0.039119804400977995,16.0,0.17114914425427874,70.0,0.09290953545232274,38.0,0.1198044009779951,49.0,0.07823960880195599,32.0,0.012224938875305624,5.0,0.017114914425427872,7.0,0.02444987775061125,10.0,0.05623471882640587,23.0,0.07579462102689487,31.0,0.3105134474327628,127.0,0.8850855745721271,362.0,0.5843520782396088,239.0,0.7750611246943765,317.0,0.18092909535452323,74.0,0.1271393643031785,52.0,0.022004889975550123,9.0,0.004889975550122249,2.0,0.08801955990220049,36.0,0.3594132029339853,147.0,0.5183374083129584,212.0
09,141,98,12.42520804199812,0.3055638339331973,37.401582315921246,13.683498032459692,2.6867242803907647,59817.0,608571.0,228.29086218280213,2322.603913426786,-0.25961452347820285,-0.3540962759760396,-0.6734550890431376,-0.1467794969451852,0.04081632653061224,4.0,0.05102040816326531,5.0,0.061224489795918366,6.0,0.1326530612244898,13.0,0.05102040816326531,5.0,0.061224489795918366,6.0,0.0,0.0,0.11224489795918367,11.0,0.01020408163265306,1.0,0.05102040816326531,5.0,0.23469387755102042,23.0,0.061224489795918366,6.0,0.8673469387755102,85.0,0.5306122448979592,52.0,0.6122448979591837,60.0,0.14285714285714285,14.0,0.10204081632653061,10.0,0.02040816326530612,2.0,0.0,0.0,0.061224489795918366,6.0,0.07142857142857142,7.0,0.22448979591836735,22.0
09,142,1170,3.6597862684819207,0.34969582080203987,35.66385989041136,2.1607398859913194,1.1508061413285562,100659.0,199007.0,30.682807459050572,60.6611774804367,-0.3493782081912524,-0.41404314935348174,-0.5783859783042797,-0.14705751967415986,0.015384615384615385,18.0,0.040170940170940174,47.0,0.09743589743589744,114.0,0.10683760683760683,125.0,0.0857197101946698,100.29206092776367,0.046153846153846156,54.0,0.007692307692307693,9.0,0.06324786324786325,74.0,0.019658119658119658,23.0,0.061118212249068465,71.5083083314101,0.12991452991452992,152.0,0.2585399074090512,302.4916916685899,0.8316239316239317,973.0,0.5811965811965812,680.0,0.6931623931623931,811.0,0.08717948717948718,102.0,0.06068376068376068,71.0,0.011111111111111112,13.0,0.004273504273504274,5.0,0.05042735042735043,59.0,0.18547008547008548,217.0,0.2517165028473591,294.5083083314101
09,143,1144,14.012289550619982,0.3229207866290994,37.76987383739607,2.0123681080601914,1.10272651630155,101784.0,215594.0,33.604622715607704,71.17970437149972,-0.3727411211816362,-0.3465768349596614,-0.5309207293332896,-0.28599259289861056,0.012237762237762238,14.0,0.039335664335664336,45.0,0.09702797202797203,111.0,0.0979020979020979,112.0,0.09178321678321678,105.0,0.059085009837403814,67.59325125398996,0.020104895104895104,23.0,0.05856643356643357,67.0,0.029364730117124097,33.59325125398997,0.057692307692307696,66.0,0.28460948536187936,325.59325125399,0.26259597679757835,300.4097974564296,0.6683963944740595,764.645475278324,0.617857455485913,706.8289290758845,0.5340909090909091,611.0,0.07604895104895106,87.0,0.04108391608391608,47.0,0.014344228545830052,16.40979745642958,0.01048951048951049,12.0,0.08916083916083917,102.0,0.27642978830585185,316.2356778218945,0.2030032148792784,232.23567782189448
09,144,651,5.361712672012715,0.32995680723895293,46.10315066523801,1.6828706850265591,0.9868873723790457,54690.0,139390.0,38.73089569711009,98.71456484220471,-0.34157682963141384,-0.45103864131267457,-0.34601677220295024,-0.2123633275514953,0.013824884792626729,9.0,0.06758832565284179,44.0,0.08141321044546851,53.0,0.10445468509984639,68.0,0.06758832565284179,44.0,0.055299539170506916,36.0,0.021505376344086023,14.0,0.026113671274961597,17.0,0.055299539170506916,36.0,0.06451612903225806,42.0,0.3225806451612903,210.0,0.13517665130568357,88.0,0.6912442396313364,450.0,0.6236559139784946,406.0,0.4915514592933948,320.0,0.09216589861751152,60.0,0.0629800307219662,41.0,0.02457757296466974,16.0,0.004608294930875576,3.0,0.039938556067588324,26.0,0.09984639016897082,65.0,0.2227342549923195,145.0
09,145,626,4.3153654376942,0.5678293344725275,35.331939621891806,2.447147008938469,1.237546934997366,55270.0,115634.0,31.194829119839618,65.26475249581209,-0.12268622048746215,-0.44909001478808785,-0.27820142717928387,-0.27774363884764275,0.012779552715654952,8.0,0.07827476038338659,49.0,0.15495207667731628,97.0,0.12619808306709265,79.0,0.08146964856230032,51.0,0.06389776357827476,40.0,0.011182108626198083,7.0,0.023961661341853034,15.0,0.04313099041533546,27.0,0.10383386581469649,65.0,0.2731629392971246,171.0,0.07827476038338659,49.0,0.7460063897763578,467.0,0.4952076677316294,310.0,0.5654952076677316,354.0,0.10702875399361023,67.0,0.09424920127795527,59.0,0.023961661341853034,15.0,0.003194888178913738,2.0,0.054313099041533544,34.0,0.039936102236421724,25.0,0.19488817891373802,122.0
09,146,891,14.730654518923322,0.13520496216575964,29.959468974296726,2.5668552899314085,1.2716843364288848,155610.0,380399.0,52.32315339046367,127.90743028455107,-0.17070708450148797,-0.25517571237677583,-0.3184661936872518,-0.12036388398164255,0.013468013468013467,12.0,0.04826038159371493,43.0,0.16049382716049382,143.0,0.11896745230078563,106.0,0.10549943883277217,94.0,0.08978675645342311,80.0,0.016835016835016835,15.0,0.06509539842873176,58.0,0.05611672278338945,50.0,0.0707070707070707,63.0,0.28058361391694725,250.0,0.21885521885521886,195.0,0.7261503928170595,647.0,0.5925925925925926,528.0,0.44556677890011226,397.0,0.11560044893378227,103.0,0.07856341189674523,70.0,0.04152637485970819,37.0,0.001122334455667789,1.0,0.05948372615039282,53.0,0.16722783389450055,149.0,0.20650953984287318,184.0
09,147,554,7.45765147855526,0.49123486412143036,35.71126987083994,1.9319816799357772,1.0756785356883007,68335.0,211687.0,44.04927123869761,136.45508276441328,-0.07544580115079492,-0.29577021997506764,-0.38483764749986243,-0.3653517016771133,0.030685920577617327,17.0,0.11552346570397112,64.0,0.09927797833935018,55.0,0.11010830324909747,61.0,0.11913357400722022,66.0,0.09927797833935018,55.0,0.01444043321299639,8.0,0.02888086642599278,16.0,0.048736462093862815,27.0,0.06498194945848375,36.0,0.26353790613718414,146.0,0.16425992779783394,91.0,0.6714801444043321,372.0,0.4855595667870036,269.0,0.5703971119133574,316.0,0.10108303249097472,56.0,0.05415162454873646,30.0,0.016245487364620937,9.0,0.0018050541516245488,1.0,0.05956678700361011,33.0,0.1263537906137184,70.0,0.24368231046931407,135.0
09,148,803,16.492154282648674,0.4887779150863576,39.76277026180541,1.3432359897760038,0.8515328756554985,39670.0,72758.0,19.643699829213208,36.02813995900919,-0.18256672747384098,-0.231904993185337,-0.2848776348891861,-0.17682020467166695,0.021170610211706103,17.0,0.037359900373599,30.0,0.14694894146948942,118.0,0.0647571606475716,52.0,0.1295143212951432,104.0,0.08841843088418432,71.0,0.038605230386052306,31.0,0.0273972602739726,22.0,0.0547945205479452,44.0,0.0821917808219178,66.0,0.28268991282689915,227.0,0.15442092154420922,124.0,0.6537982565379825,525.0,0.6625155666251556,532.0,0.4794520547945205,385.0,0.10336239103362391,83.0,0.0323785803237858,26.0,0.0224159402241594,18.0,0.0012453300124533001,1.0,0.0821917808219178,66.0,0.20423412204234123,164.0,0.2851805728518057,229.0
09,149,1476,13.220893900524159,0.49422476047130315,43.08263868902683,1.0303871650051497,0.7082264965460426,96508.0,189093.0,28.169507415993234,55.1939390082937,-0.28577245205704854,-0.5120366899739306,-0.5115878566142689,0.04261574008560179,0.0047425474254742545,7.0,0.015582655826558265,23.0,0.1659891598915989,245.0,0.08197831978319783,121.0,0.06978319783197832,103.0,0.042682926829268296,63.0,0.012195121951219513,18.0,0.023035230352303523,34.0,0.034552845528455285,51.0,0.05420054200542006,80.0,0.12398373983739837,183.0,0.22764227642276422,336.0,0.6924119241192412,1022.0,0.7276422764227642,1074.0,0.7032520325203252,1038.0,0.056910569105691054,84.0,0.025067750677506776,37.0,0.013550135501355014,20.0,0.006775067750677507,10.0,0.025067750677506776,37.0,0.16531165311653118,244.0,0.24119241192411925,356.0
09,150,1813,6.10880719871231,0.4921826885505291,48.60158522125784,2.0897556666434367,1.1280920154995988,217610.0,436662.0,58.33530590180872,117.05717267448921,-0.18585712830528722,-0.329452209485308,-0.2752511028883619,-0.01639286097225756,0.013789299503585218,25.0,0.023166023166023165,42.0,0.17484831770546055,317.0,0.06729178157749587,122.0,0.10424710424710425,189.0,0.07280750137892995,132.0,0.023717595146166576,43.0,0.03750689464975179,68.0,0.05570876999448428,101.0,0.08328736900165472,151.0,0.19415333701047988,352.0,0.16271373414230558,295.0,0.6503033645890789,1179.0,0.6756756756756757,1225.0,0.6254826254826255,1134.0,0.08108108108108109,147.0,0.03530060672917816,64.0,0.02151130722559294,39.0,0.001654715940430226,3.0,0.04522890237175951,82.0,0.038058466629895205,69.0,0.2404853833425262,436.0
09,151,1290,8.786902910600364,0.32912681989053105,56.816204862498175,0.79789873569093,0.5866186139355204,67722.0,129321.0,29.827186245721716,56.95758472110951,-0.27217862395174686,-0.4166957378049324,-0.46369584947180464,-0.02576676031458089,0.010852713178294573,14.0,0.015503875968992248,20.0,0.15658914728682172,202.0,0.05116279069767442,66.0,0.11627906976744186,150.0,0.04806201550387597,62.0,0.015503875968992248,20.0,0.02635658914728682,34.0,0.03953488372093023,51.0,0.05891472868217054,76.0,0.15503875968992248,200.0,0.175968992248062,227.0,0.48294573643410854,623.0,0.7224806201550388,932.0,0.5147286821705427,664.0,0.08604651162790698,111.0,0.04186046511627907,54.0,0.027906976744186046,36.0,0.015503875968992248,20.0,0.044186046511627906,57.0,0.018604651162790697,24.0,0.20775193798449612,268.0
09,152,2006,3.8516576588081084,0.41678841986260984,67.14260037333428,1.234177941495345,0.8038733489948452,74600.0,149606.0,24.969282092974762,50.07445598929735,-0.31616927442435755,-0.5318937562560246,-0.621231177354503,-0.438819523807248,0.007976071784646061,16.0,0.024925224327018942,50.0,0.13958125623130607,280.0,0.04885343968095713,98.0,0.07826520438683948,157.0,0.03738783649052842,75.0,0.009471585244267198,19.0,0.01744765702891326,35.0,0.019940179461615155,40.0,0.04885343968095713,98.0,0.17248255234297108,346.0,0.10867397806580259,218.0,0.5638085742771685,1131.0,0.590727816550349,1185.0,0.43668993020937186,876.0,0.06580259222333001,132.0,0.04685942173479561,94.0,0.01694915254237288,34.0,0.029411764705882353,59.0,0.027916251246261216,56.0,0.026919242273180457,54.0,0.15553339980059822,312.0
09,153,1681,10.907521258106327,0.5788161518328782,35.85359278167572,0.809614431548162,0.5931138013413771,71341.0,130008.0,15.216128272680116,27.729053482213548,0.08011363396253975,-0.29413288075695054,-0.35952981672662543,-0.2200707068182327,0.007138607971445568,12.0,0.03866745984533016,65.0,0.27483640690065436,462.0,0.07911957168352171,133.0,0.11362284354550863,191.0,0.0826888756692445,139.0,0.030933967876264127,52.0,0.026174895895300417,44.0,0.045211183819155266,76.0,0.07792980368828079,131.0,0.2861392028554432,481.0,0.12671029149315882,213.0,0.6799524092801904,1143.0,0.6853063652587745,1152.0,0.4318857822724569,726.0,0.12135633551457466,204.0,0.045211183819155266,76.0,0.01784651992861392,30.0,0.009518143961927425,16.0,0.05175490779298037,87.0,0.0380725758477097,64.0,0.25223081499107675,424.0
09,154,2309,4.650746337029707,0.4547465827373708,43.74939723789535,0.9608970254834704,0.6734020346082513,103456.0,210839.0,19.602155221497192,39.948372300738924,0.06532858506147703,-0.4458815680388666,-0.5777813216828264,-0.16914908644168564,0.00563014291901256,13.0,0.0346470333477696,80.0,0.27631009094846254,638.0,0.058899956691208316,136.0,0.08618449545257688,199.0,0.05586834127327848,129.0,0.015591165006496318,36.0,0.024252923343438718,56.0,0.026418362927674317,61.0,0.049805110437418795,115.0,0.26418362927674316,610.0,0.15894326548289303,367.0,0.6920744911216977,1598.0,0.7514075357297532,1735.0,0.418796015591165,967.0,0.09657860545690775,223.0,0.030749242096145518,71.0,0.0194889562581204,45.0,0.0073624945864010395,17.0,0.03204850584668688,74.0,0.05413598960588999,125.0,0.11346903421394543,262.0
09,155,1880,6.9477386655658435,0.5155907690190725,38.853748291365086,0.9669997543804624,0.6765094145367883,81869.0,162843.0,16.919774036520042,33.65457943090832,0.09480367080946024,-0.4489133880098348,-0.5624847385076301,-0.1450710754187432,0.005851063829787234,11.0,0.023936170212765957,45.0,0.29535214034633883,555.262023851117,0.08154445251735784,153.30357073263275,0.08457446808510638,159.0,0.039361702127659576,74.0,0.0159938704028021,30.06847635726795,0.04148936170212766,78.0,0.027947096032202415,52.54054054054054,0.051416968305817955,96.66390041493776,0.4053191489361702,762.0,0.13985561222560297,262.9285509841336,0.7373127702495026,1386.1480080690649,0.6472564817535129,1216.8421856966042,0.5696894220968505,1071.016113542079,0.08620808458038555,162.07119901112483,0.039361702127659576,74.0,0.018617021276595744,35.0,0.008511072159938913,16.000815660685156,0.04647265891593529,87.36859876195835,0.07180851063829788,135.0,0.26851657046731336,504.81115247854916
09,156,1481,10.42837599202812,0.5049007924965235,50.97492556834805,1.108862846718608,0.7461488670057473,54234.0,102585.0,18.666942020754814,35.308998915793275,0.28268257773283506,-0.21607137888318825,-0.1265325879464648,-0.21832176539481474,0.009453072248480757,14.0,0.020931802835921675,31.0,0.35786630654962864,530.0,0.12694125590817015,188.0,0.11276164753544902,167.0,0.07967589466576637,118.0,0.02633355840648211,39.0,0.07562457798784605,112.0,0.05806887238352464,86.0,0.12018906144496962,178.0,0.26806212018906145,397.0,0.20324105334233625,301.0,0.5914922349763673,876.0,0.6461850101282917,957.0,0.4395678595543552,651.0,0.08035111411208642,119.0,0.04929101958136394,73.0,0.029709655638082377,44.0,0.010803511141120865,16.0,0.06279540850776502,93.0,0.08642808912896692,128.0,0.17083051991897366,253.0
09,157,692,11.363596569559569,0.49113499392424037,43.89244827890226,7.591122982598725,2.1507294588367447,206533.0,482302.0,131.00056387841792,305.9164102573861,0.24817641423060097,0.011701883238153882,-0.2178803017371963,-0.07910531411187378,0.015895953757225433,11.0,0.046242774566473986,32.0,0.3092485549132948,214.0,0.14017341040462428,97.0,0.20520231213872833,142.0,0.10838150289017341,75.0,0.04046242774566474,28.0,0.06936416184971098,48.0,0.06213872832369942,43.0,0.08815028901734104,61.0,0.49710982658959535,344.0,0.3468208092485549,240.0,0.7861271676300579,544.0,0.5621387283236994,389.0,0.4956647398843931,343.0,0.1430635838150289,99.0,0.10982658959537572,76.0,0.03901734104046243,27.0,0.004335260115606936,3.0,0.09104046242774566,63.0,0.14450867052023122,100.0,0.2875722543352601,199.0
09,158,1530,9.048529384803338,0.6100532178197194,46.78776032189979,1.286430207274509,0.826991739825274,64287.0,126821.0,19.65911599878413,38.78216046917421,0.3719542717461773,-0.271137557850325,-0.2569987850050448,-0.14664169516527403,0.011764705882352941,18.0,0.03790849673202614,58.0,0.37101587466699026,567.6542882404951,0.12511976791895654,191.43324491600353,0.1371104291996787,209.7789566755084,0.0851932756598071,130.34571175950487,0.025490196078431372,39.0,0.02679738562091503,41.0,0.05228758169934641,80.0,0.09411764705882353,144.0,0.4627450980392157,708.0,0.1893165282617615,289.65428824049513,0.6758169934640523,1034.0,0.6555555555555556,1003.0,0.40755997064313493,623.5667550839964,0.13435735626405,205.56675508399647,0.0713863028264651,109.2210433244916,0.03137254901960784,48.0,0.0032679738562091504,5.0,0.0673202614379085,103.0,0.10443069063758718,159.7789566755084,0.16993464052287582,260.0
09,159,865,4.343086592660563,0.3139647999558447,45.29099332311275,1.218155836034745,0.79667614616916,39556.0,84856.0,20.71133562877512,44.43020265232435,-0.2446763881284878,-0.17922951847560614,-0.2544942192451439,0.3447219411242569,0.028901734104046242,25.0,0.056647398843930635,49.0,0.09017341040462427,78.0,0.08439306358381503,73.0,0.14104046242774568,122.0,0.07861271676300578,68.0,0.04046242774566474,35.0,0.05317919075144509,46.0,0.05433526011560694,47.0,0.09132947976878612,79.0,0.29364161849710985,254.0,0.12138728323699421,105.0,0.7653179190751445,662.0,0.6427745664739885,556.0,0.6728323699421965,582.0,0.10867052023121387,94.0,0.03815028901734104,33.0,0.05433526011560694,47.0,0.012716763005780347,11.0,0.06705202312138728,58.0,0.16647398843930636,144.0,0.17572254335260115,152.0
09,160,683,18.05897136099128,0.4723185367361475,35.635296996460994,1.736623593345071,1.0067248953343861,39891.0,76849.0,20.81299608324781,40.09570920762856,-0.025613654815797637,-0.2881862276831737,-0.2112132215938976,-0.18816000616147002,0.029282576866764276,20.0,0.03806734992679356,26.0,0.18448023426061494,126.0,0.1683748169838946,115.0,0.1273792093704246,87.0,0.07320644216691069,50.0,0.03513909224011713,24.0,0.02342606149341142,16.0,0.055636896046852125,38.0,0.10102489019033675,69.0,0.37920937042459735,259.0,0.2767203513909224,189.0,0.6442166910688141,440.0,0.6691068814055637,457.0,0.47291361639824303,323.0,0.11566617862371889,79.0,0.03953147877013177,27.0,0.01903367496339678,13.0,0.0014641288433382138,1.0,0.04978038067349927,34.0,0.21815519765739386,149.0,0.212298682284041,145.0
